日期,星期,最高温度,最低温度,天气,风向风力
2015-01-19,星期一,14℃,8℃,多云转阴,微风 小于3级
2015-01-20,星期二,14℃,8℃,阴转多云,微风 小于3级
2015-01-21,星期三,16℃,7℃,多云转晴,微风 小于3级
2015-01-22,星期四,16℃,7℃,多云,微风 小于3级
2015-01-23,星期五,15℃,8℃,多云转阴,微风 小于3级
2015-01-24,星期六,14℃,11℃,阴转小雨,微风 小于3级
2015-01-25,星期日,14℃,11℃,阴,微风 小于3级
2015-01-26,星期一,14℃,12℃,阴,微风 小于3级
2015-01-27,星期二,13℃,11℃,阴转小雨,微风 小于3级
2015-01-28,星期三,11℃,9℃,小雨,微风 小于3级
2015-01-29,星期四,9℃,6℃,小雨,微风 小于3级
2015-01-30,星期五,8℃,6℃,小雨,微风 小于3级
2015-01-31,星期六,8℃,6℃,小雨,微风 小于3级
日期,星期,最高温度,最低温度,天气,风向风力
2015-02-01,星期日,8℃,5℃,阴,微风 小于3级
2015-02-02,星期一,12℃,6℃,阴,微风 小于3级
2015-02-03,星期二,11℃,7℃,阴,微风 小于3级
2015-02-04,星期三,11℃,6℃,阴,微风 小于3级
2015-02-05,星期四,11℃,7℃,阴,微风 小于3级
2015-02-06,星期五,13℃,5℃,阴转多云,微风 小于3级
2015-02-07,星期六,12℃,7℃,阴,微风 小于3级
2015-02-08,星期日,11℃,8℃,阴,微风 小于3级
2015-02-09,星期日,12℃,7℃,阴,微风 小于3级
2015-02-10,星期二,12℃,7℃,阴,微风 小于3级
2015-02-11,星期二,15℃,7℃,阴转多云,微风 小于3级
2015-02-12,星期二,18℃,6℃,晴,微风 小于3级
2015-02-13,星期五,15℃,10℃,阴转小雨,微风 小于3级
2015-02-14,星期六,14℃,10℃,阴转小雨,微风 小于3级
2015-02-15,星期日,18℃,11℃,阴转多云,微风 小于3级
2015-02-16,星期一,19℃,11℃,多云,微风 小于3级
2015-02-17,星期二,20℃,11℃,多云转晴,微风 小于3级
2015-02-18,星期三,17℃,12℃,多云转阴,微风 小于3级
2015-02-19,星期四,18℃,14℃,阴,微风 小于3级
2015-02-20,星期五,19℃,13℃,阴,微风 小于3级
2015-02-21,星期六,18℃,12℃,阴,微风 小于3级
2015-02-22,星期日,17℃,13℃,小雨,微风 小于3级
2015-02-23,星期一,17℃,10℃,阴,微风 小于3级
2015-02-24,星期二,18℃,10℃,阴,微风 小于3级
2015-02-25,星期三,16℃,11℃,阴,微风 小于3级
2015-02-26,星期四,16℃,12℃,小雨转阴,微风 小于3级
2015-02-27,星期五,14℃,11℃,阴转小雨,微风 小于3级
2015-02-28,星期六,14℃,8℃,小雨,微风 小于3级
日期,星期,最高温度,最低温度,天气,风向风力
2015-03-01,星期日,13℃,8℃,小雨转阴,微风 小于3级
2015-03-02,星期一,13℃,8℃,阴,微风 小于3级
2015-03-03,星期二,13℃,9℃,阴,微风 小于3级
2015-03-04,星期三,12℃,8℃,阴转小雨,微风 小于3级
2015-03-05,星期四,12℃,8℃,小雨,微风 小于3级
2015-03-06,星期五,13℃,8℃,阴,微风 小于3级
2015-03-07,星期六,17℃,9℃,多云,微风 小于3级
2015-03-08,星期日,19℃,10℃,多云,微风 小于3级
2015-03-09,星期一,20℃,9℃,多云,微风 小于3级
2015-03-10,星期二,15℃,12℃,阴,微风 小于3级
2015-03-11,星期三,17℃,12℃,阴,微风 小于3级
2015-03-12,星期四,22℃,9℃,多云转晴,微风 小于3级
2015-03-13,星期五,20℃,14℃,多云,微风 小于3级
2015-03-14,星期六,17℃,14℃,阴转小雨,微风 小于3级
2015-03-15,星期日,20℃,13℃,阴转多云,微风 小于3级
2015-03-16,星期一,22℃,13℃,多云,微风 小于3级
2015-03-17,星期二,21℃,16℃,多云转阵雨,微风 小于3级
2015-03-18,星期三,22℃,17℃,阴,微风 小于3级
2015-03-19,星期四,20℃,16℃,阵雨转阴,微风 小于3级
2015-03-20,星期五,19℃,15℃,阴,微风 小于3级
2015-03-21,星期六,22℃,13℃,阴转多云,微风 小于3级
2015-03-22,星期日,21℃,15℃,多云转阴,微风 小于3级
2015-03-23,星期一,23℃,17℃,阴转多云,微风 小于3级
2015-03-24,星期二,23℃,16℃,多云,微风 小于3级
2015-03-25,星期三,25℃,15℃,多云转晴,微风 小于3级
2015-03-26,星期四,23℃,16℃,多云,微风 小于3级
2015-03-27,星期五,23℃,18℃,多云转阴,微风 小于3级
2015-03-28,星期六,24℃,16℃,阵雨转多云,微风 小于3级
2015-03-29,星期日,25℃,17℃,阵雨转多云,微风 小于3级
2015-03-30,星期一,29℃,16℃,多云,微风 小于3级
2015-03-31,星期二,30℃,20℃,多云,微风 小于3级
日期,星期,最高温度,最低温度,天气,风向风力
2015-04-01,星期三,32℃,21℃,多云,微风 小于3级
2015-04-02,星期四,30℃,24℃,阵雨转多云,微风 小于3级
2015-04-03,星期五,30℃,20℃,多云,微风 小于3级
2015-04-04,星期六,30℃,22℃,多云转阴,微风 小于3级
2015-04-05,星期日,27℃,16℃,雷阵雨转中雨,微风 小于3级
2015-04-06,星期一,17℃,14℃,阵雨,微风 小于3级
2015-04-07,星期二,15℃,12℃,中雨转阵雨,微风 小于3级
2015-04-08,星期三,16℃,12℃,小雨转阴,微风 小于3级
2015-04-09,星期四,17℃,13℃,阵雨转阴,微风 小于3级
2015-04-10,星期五,19℃,13℃,阴,微风 小于3级
2015-04-11,星期六,24℃,14℃,阴转多云,微风 小于3级
2015-04-12,星期日,25℃,14℃,多云转晴,微风 小于3级
2015-04-13,星期一,24℃,14℃,多云,微风 小于3级
2015-04-14,星期二,27℃,13℃,多云转晴,微风 小于3级
2015-04-15,星期三,29℃,17℃,雷阵雨转多云,微风 小于3级
2015-04-16,星期四,30℃,16℃,晴转多云,微风 小于3级
2015-04-17,星期五,27℃,19℃,雷阵雨转阴,微风 小于3级
2015-04-18,星期六,27℃,21℃,阵雨,微风 小于3级
2015-04-19,星期日,22℃,16℃,小雨转阴,微风 小于3级
2015-04-20,星期一,24℃,15℃,阴转多云,微风 小于3级
2015-04-21,星期二,25℃,17℃,阴转多云,微风 小于3级
2015-04-22,星期三,22℃,16℃,阴转阵雨,微风 小于3级
2015-04-23,星期四,19℃,15℃,小雨,微风 小于3级
2015-04-24,星期五,21℃,15℃,小雨转阴,微风 小于3级
2015-04-25,星期六,25℃,16℃,阴转多云,微风 小于3级
2015-04-26,星期日,27℃,18℃,多云,微风 小于3级
2015-04-27,星期一,28℃,18℃,多云,微风 小于3级
2015-04-28,星期二,30℃,19℃,晴,微风 小于3级
2015-04-29,星期三,34℃,21℃,多云,微风 小于3级
2015-04-30,星期四,32℃,23℃,多云,微风 小于3级
日期,星期,最高温度,最低温度,天气,风向风力
2015-05-01,星期五,27℃,20℃,大雨转阴,微风 小于3级
2015-05-02,星期六,28℃,16℃,晴转多云,微风 小于3级
2015-05-03,星期日,23℃,19℃,阴转阵雨,微风 小于3级
2015-05-04,星期一,21℃,18℃,小雨,微风 小于3级
2015-05-05,星期二,23℃,18℃,小雨,微风 小于3级
2015-05-06,星期三,29℃,17℃,阴转多云,微风 小于3级
2015-05-07,星期四,29℃,19℃,多云转晴,微风 小于3级
2015-05-08,周五,24℃,17℃,多云,微风 小于3级
2015-05-09,周六,24℃,17℃,多云,微风 小于3级
2015-05-10,周日,24℃,17℃,多云,微风 小于3级
2015-05-11,周一,24℃,17℃,多云,微风 小于3级
2015-05-12,星期二,24℃,17℃,多云,微风 小于3级
2015-05-13,星期三,27℃,20℃,多云,微风 小于3级
2015-05-14,星期四,31℃,22℃,多云~阴,微风 小于3级
2015-05-15,星期五,30℃,21℃,多云~阴,微风 小于3级
2015-05-16,星期六,25℃,20℃,阵雨~阴,微风 小于3级
2015-05-17,星期日,26℃,20℃,阴,微风 小于3级
2015-05-18,星期一,23℃,20℃,阵雨,微风 小于3级
2015-05-19,星期二,30℃,21℃,多云,微风 小于3级
2015-05-20,星期三,32℃,21℃,晴~多云,微风 小于3级
2015-05-21,星期四,34℃,23℃,多云,微风 小于3级
2015-05-22,星期五,30℃,22℃,阴~阵雨,微风 小于3级
2015-05-23,星期六,29℃,22℃,阵雨,微风 小于3级
2015-05-24,星期日,24℃,18℃,阵雨~,微风 小于3级
2015-05-25,星期一,27℃,19℃,多云~,微风 小于3级
2015-05-26,星期二,25℃,21℃,阵雨,微风 小于3级
2015-05-27,星期三,25℃,18℃,阴~,微风 小于3级
2015-05-28,星期四,27℃,22℃,阴,微风 小于3级
2015-05-29,星期五,25℃,21℃,阵雨,微风 小于3级
2015-05-30,星期六,23℃,21℃,阴~多云,微风 小于3级
2015-05-31,星期日,30℃,21℃,多云~晴,微风 小于3级
日期,星期,最高温度,最低温度,天气,风向风力
2015-06-01,星期一,29℃,22℃,阵雨,微风 小于3级
2015-06-02,星期二,29℃,23℃,阴~阵雨,微风 小于3级
2015-06-03,星期三,26℃,22℃,小雨~中雨,微风 小于3级
2015-06-04,星期四,24℃,20℃,小雨~多云,微风 小于3级
2015-06-05,星期五,30℃,21℃,多云~阴,微风 小于3级
2015-06-06,星期六,24℃,19℃,小雨,微风 小于3级
2015-06-07,星期日,23℃,21℃,中雨~阴,微风 小于3级
2015-06-08,星期一,25℃,20℃,阴,微风 小于3级
2015-06-09,星期二,29℃,22℃,多云,微风 小于3级
2015-06-10,星期三,32℃,23℃,晴,微风 小于3级
2015-06-11,星期四,34℃,24℃,晴~多云,微风 小于3级
2015-06-12,星期五,33℃,23℃,阴~中雨,微风 小于3级
2015-06-13,星期六,26℃,20℃,阵雨,微风 小于3级
2015-06-14,星期日,26℃,22℃,阴,微风 小于3级
2015-06-15,星期一,27℃,23℃,阵雨~中雨,微风 小于3级
2015-06-16,星期二,25℃,23℃,中雨,微风 小于3级
2015-06-17,星期三,25℃,22℃,阵雨,微风 小于3级
2015-06-18,星期四,29℃,22℃,阴~多云,微风 小于3级
2015-06-19,星期五,31℃,23℃,多云~阵雨,微风 小于3级
2015-06-20,星期六,28℃,23℃,中雨~阵雨,微风 小于3级
2015-06-21,星期日,29℃,23℃,阴,微风 小于3级
2015-06-22,星期一,30℃,24℃,阴~雷雨,微风 小于3级
2015-06-23,星期二,34℃,25℃,阴~中雨,微风 小于3级
2015-06-24,星期三,30℃,24℃,中雨,微风 小于3级
2015-06-25,星期四,31℃,24℃,阵雨~阴,微风 小于3级
2015-06-26,星期五,35℃,28℃,多云,微风 小于3级
2015-06-27,星期六,37℃,28℃,多云,微风 小于3级
2015-06-28,星期日,38℃,28℃,多云,微风 小于3级
2015-06-29,星期一,36℃,27℃,多云~大雨,微风 小于3级
2015-06-30,星期二,28℃,25℃,大雨,微风 小于3级
日期,星期,最高温度,最低温度,天气,风向风力
2015-07-01,星期三,31℃,25℃,中雨~阵雨,微风 小于3级
2015-07-02,星期四,29℃,22℃,阵雨~中雨,微风 小于3级
2015-07-03,星期五,25℃,22℃,中雨,微风 小于3级
2015-07-04,星期六,24℃,20℃,中雨,微风 小于3级
2015-07-05,星期日,26℃,20℃,阵雨~阴,微风 小于3级
2015-07-06,星期一,31℃,21℃,多云,微风 小于3级
2015-07-07,星期二,34℃,22℃,晴,微风 小于3级
2015-07-08,星期三,34℃,23℃,晴~多云,微风 小于3级
2015-07-09,星期四,34℃,23℃,多云,微风 小于3级
2015-07-10,星期五,35℃,24℃,多云,微风 小于3级
2015-07-11,星期六,35℃,24℃,多云,微风 小于3级
2015-07-12,星期日,36℃,26℃,晴~多云,微风 小于3级
2015-07-13,星期一,37℃,23℃,多云~雷雨,微风 小于3级
2015-07-14,星期二,30℃,23℃,大雨~暴雨,微风 小于3级
2015-07-15,星期三,31℃,24℃,阴~多云,微风 小于3级
2015-07-16,星期四,33℃,23℃,多云,微风 小于3级
2015-07-17,星期五,35℃,24℃,多云,微风 小于3级
2015-07-18,星期六,35℃,25℃,多云,微风 小于3级
2015-07-19,星期日,36℃,25℃,多云,微风 小于3级
2015-07-20,星期一,36℃,26℃,多云,微风 小于3级
2015-07-21,星期二,36℃,24℃,阴~大雨,微风 小于3级
2015-07-22,星期三,30℃,24℃,暴雨~阵雨,微风 小于3级
2015-07-23,星期四,33℃,24℃,多云,微风 小于3级
2015-07-24,星期五,35℃,25℃,晴~多云,微风 小于3级
2015-07-25,星期六,37℃,25℃,晴,微风 小于3级
2015-07-26,星期日,37℃,27℃,晴~多云,微风 小于3级
2015-07-27,星期一,35℃,26℃,多云,微风 小于3级
2015-07-28,星期二,36℃,26℃,多云,微风 小于3级
2015-07-29,星期三,36℃,26℃,多云,微风 小于3级
2015-07-30,星期四,36℃,26℃,多云,微风 小于3级
2015-07-31,星期五,37℃,26℃,多云,微风 小于3级
日期,星期,最高温度,最低温度,天气,风向风力
2015-08-01,星期六,37℃,26℃,多云~晴,微风 小于3级
2015-08-02,星期日,37℃,27℃,多云~晴,微风 小于3级
2015-08-03,星期一,38℃,27℃,多云,微风 小于3级
2015-08-04,星期二,35℃,26℃,多云~阵雨,微风 小于3级
2015-08-05,星期三,34℃,25℃,雷阵雨~阴,微风 小于3级
2015-08-06,星期四,34℃,24℃,多云,微风 小于3级
2015-08-07,星期五,34℃,24℃,多云~阴,微风 小于3级
2015-08-08,星期六,31℃,24℃,阵雨~阴,微风 小于3级
2015-08-09,星期日,29℃,23℃,阴~多云,微风 小于3级
2015-08-10,星期一,30℃,24℃,多云,微风 小于3级
2015-08-11,星期二,29℃,24℃,阵雨,微风 小于3级
2015-08-12,星期三,31℃,25℃,阴,微风 小于3级
2015-08-13,星期四,34℃,25℃,多云~阴,微风 小于3级
2015-08-14,星期五,35℃,25℃,多云,微风 小于3级
2015-08-15,星期六,34℃,27℃,多云,微风 小于3级
2015-08-16,星期日,33℃,23℃,多云~雷阵雨,微风 小于3级
2015-08-17,星期一,30℃,21℃,大雨,微风 小于3级
2015-08-18,星期二,25℃,20℃,中雨,微风 小于3级
2015-08-19,星期三,25℃,21℃,阵雨~阴,微风 小于3级
2015-08-20,星期四,27℃,20℃,阴~多云,微风 小于3级
2015-08-21,星期五,32℃,23℃,晴,微风 小于3级
2015-08-22,星期六,33℃,24℃,多云~晴,微风 小于3级
2015-08-23,星期日,33℃,24℃,多云,微风 小于3级
2015-08-24,星期一,31℃,22℃,多云,微风 小于3级
2015-08-25,星期二,29℃,22℃,阵雨~阴,微风 小于3级
2015-08-26,星期三,31℃,24℃,多云~阴,微风 小于3级
2015-08-27,星期四,27℃,22℃,阵雨,微风 小于3级
2015-08-28,星期五,29℃,22℃,多云,微风 小于3级
2015-08-29,星期六,31℃,23℃,多云,微风 小于3级
2015-08-30,星期日,32℃,24℃,多云,微风 小于3级
2015-08-31,星期一,32℃,25℃,多云,微风 小于3级
日期,星期,最高温度,最低温度,天气,风向风力
2015-09-01,星期二,33℃,25℃,多云,微风 小于3级
2015-09-02,星期三,34℃,25℃,多云~阴,微风 小于3级
2015-09-03,星期四,34℃,25℃,多云,微风 小于3级
2015-09-04,星期五,32℃,24℃,雷阵雨~中雨,微风 小于3级
2015-09-05,星期六,28℃,24℃,中雨~阴,微风 小于3级
2015-09-06,星期日,30℃,23℃,多云,微风 小于3级
2015-09-07,星期一,34℃,23℃,多云,微风 小于3级
2015-09-08,星期二,32℃,24℃,多云,微风 小于3级
2015-09-09,星期三,31℃,24℃,阴,微风 小于3级
2015-09-10,星期四,30℃,22℃,阴~中雨,微风 小于3级
2015-09-11,星期五,27℃,21℃,大雨~多云,微风 小于3级
2015-09-12,星期六,26℃,20℃,多云,微风 小于3级
2015-09-13,星期日,24℃,19℃,阴,微风 小于3级
2015-09-14,星期一,27℃,22℃,多云,微风 小于3级
2015-09-15,星期二,29℃,22℃,多云,微风 小于3级
2015-09-16,星期三,28℃,21℃,多云~阵雨,微风 小于3级
2015-09-17,星期四,24℃,19℃,中雨,微风 小于3级
2015-09-18,星期五,22℃,19℃,中雨,微风 小于3级
2015-09-19,星期六,22℃,19℃,阵雨~阴,微风 小于3级
2015-09-20,星期日,25℃,20℃,多云,微风 小于3级
2015-09-21,星期一,27℃,22℃,多云~小雨,微风 小于3级
2015-09-22,星期二,23℃,19℃,中雨~阴,微风 小于3级
2015-09-23,星期三,27℃,20℃,多云~中雨,微风 小于3级
2015-09-24,星期四,24℃,19℃,中雨~小雨,微风 小于3级
2015-09-25,星期五,23℃,20℃,阴,微风 小于3级
2015-09-26,星期六,24℃,20℃,阴~小雨,微风 小于3级
2015-09-27,星期日,23℃,20℃,小雨~阵雨,微风 小于3级
2015-09-28,星期一,24℃,22℃,阵雨,微风 小于3级
2015-09-29,星期二,26℃,21℃,阴~多云,微风 小于3级
2015-09-30,星期三,26℃,20℃,多云~阴,微风 小于3级
日期,星期,最高温度,最低温度,天气,风向风力
2015-10-01,星期四,23℃,16℃,多云,微风 小于3级
2015-10-02,星期五,25℃,18℃,多云~阴,微风 小于3级
2015-10-03,星期六,21℃,17℃,阵雨~小雨,微风 小于3级
2015-10-04,星期日,20℃,18℃,小雨,微风 小于3级
2015-10-05,星期一,24℃,19℃,阴~小雨,微风 小于3级
2015-10-06,星期二,23℃,19℃,阴,微风 小于3级
2015-10-07,星期三,25℃,18℃,阴,微风 小于3级
2015-10-08,星期四,22℃,16℃,小雨,微风 小于3级
2015-10-09,星期五,23℃,18℃,小雨~阴,微风 小于3级
2015-10-10,星期六,25℃,18℃,多云,微风 小于3级
2015-10-11,星期日,26℃,17℃,晴~多云,微风 小于3级
2015-10-12,星期一,27℃,17℃,多云,微风 小于3级
2015-10-13,星期二,27℃,18℃,多云~晴,微风 小于3级
2015-10-14,星期三,28℃,17℃,多云~晴,微风 小于3级
2015-10-15,星期四,27℃,18℃,晴~多云,微风 小于3级
2015-10-16,星期五,29℃,18℃,多云,微风 小于3级
2015-10-17,星期六,25℃,18℃,小雨,微风 小于3级
2015-10-18,星期日,24℃,17℃,阵雨~阴,微风 小于3级
2015-10-19,星期一,25℃,19℃,阵雨~多云,微风 小于3级
2015-10-20,星期二,28℃,19℃,多云,微风 小于3级
2015-10-21,星期三,29℃,19℃,晴~多云,微风 小于3级
2015-10-22,星期四,28℃,20℃,多云~阴,微风 小于3级
2015-10-23,星期五,25℃,19℃,阵雨~小雨,微风 小于3级
2015-10-24,星期六,25℃,19℃,阴~小雨,微风 小于3级
2015-10-25,星期日,25℃,19℃,阴~小雨,微风 小于3级
2015-10-26,星期一,20℃,14℃,小雨,微风 小于3级
2015-10-27,星期二,19℃,14℃,阴,微风 小于3级
2015-10-28,星期三,19℃,15℃,阴~小雨,微风 小于3级
2015-10-29,星期四,19℃,15℃,阴~小雨,微风 小于3级
2015-10-30,星期五,19℃,14℃,阴~小雨,微风 小于3级
2015-10-31,星期六,17℃,13℃,阵雨~阴,微风 小于3级
日期,星期,最高温度,最低温度,天气,风向风力
2015-11-01,星期日,19℃,12℃,多云,微风 小于3级
2015-11-02,星期一,20℃,16℃,晴~阴,微风 小于3级
2015-11-03,星期二,20℃,16℃,阴~小雨,微风 小于3级
2015-11-04,星期三,20℃,17℃,阴~小雨,微风 小于3级
2015-11-05,星期四,19℃,16℃,小雨,微风 小于3级
2015-11-06,星期五,18℃,16℃,阵雨~小雨,微风 小于3级
2015-11-07,星期六,19℃,14℃,阴~小雨,微风 小于3级
2015-11-08,星期日,20℃,14℃,阴,微风 小于3级
2015-11-09,星期一,21℃,14℃,多云~小雨,微风 小于3级
2015-11-10,星期二,17℃,15℃,小雨,微风 小于3级
2015-11-11,星期三,18℃,14℃,阴~小雨,微风 小于3级
2015-11-12,星期四,15℃,13℃,阴,微风 小于3级
2015-11-13,星期五,19℃,14℃,多云,微风 小于3级
2015-11-14,星期六,20℃,16℃,多云~小雨,微风 小于3级
2015-11-15,星期日,18℃,14℃,阴,微风 小于3级
2015-11-16,星期一,18℃,14℃,阴,微风 小于3级
2015-11-17,星期二,17℃,15℃,小雨~阴,微风 小于3级
2015-11-18,星期三,19℃,17℃,阴,微风 小于3级
2015-11-19,星期四,17℃,13℃,阴~多云,微风 小于3级
2015-11-20,星期五,21℃,15℃,多云,微风 小于3级
2015-11-21,星期六,21℃,16℃,多云,微风 小于3级
2015-11-22,星期日,22℃,16℃,多云~阴,微风 小于3级
2015-11-23,星期一,20℃,16℃,阴~小雨,微风 小于3级
2015-11-24,星期二,16℃,13℃,小雨,微风 小于3级
2015-11-25,星期三,16℃,11℃,多云,微风 小于3级
2015-11-26,星期四,15℃,10℃,阴,微风 小于3级
2015-11-27,星期五,14℃,10℃,阴~小雨,微风 小于3级
2015-11-28,星期六,13℃,11℃,小雨~多云,微风 小于3级
2015-11-29,星期日,16℃,10℃,多云,微风 小于3级
2015-11-30,星期一,14℃,11℃,多云~阴,微风 小于3级
日期,星期,最高温度,最低温度,天气,风向风力
2015-12-01,星期二,14℃,11℃,阴~小雨,微风 小于3级
2015-12-02,星期三,14℃,11℃,阴,微风 小于3级
2015-12-03,星期四,13℃,10℃,阴~小雨,微风 小于3级
2015-12-04,星期五,11℃,9℃,小雨,微风 小于3级
2015-12-05,星期六,14℃,10℃,阴~多云,微风 小于3级
2015-12-06,星期日,15℃,10℃,多云,微风 小于3级
2015-12-07,星期一,16℃,9℃,多云~阴,微风 小于3级
2015-12-08,星期二,14℃,9℃,阴,微风 小于3级
2015-12-09,星期三,16℃,11℃,阴,微风 小于3级
2015-12-10,星期四,15℃,11℃,阴,微风 小于3级
2015-12-11,星期五,14℃,10℃,小雨,微风 小于3级
2015-12-12,星期六,12℃,9℃,小雨,微风 小于3级
2015-12-13,星期日,11℃,9℃,小雨,微风 小于3级
2015-12-14,星期一,9℃,6℃,小雨,微风 小于3级
2015-12-15,星期二,9℃,5℃,阴,微风 小于3级
2015-12-16,星期三,11℃,5℃,多云,微风 小于3级
2015-12-17,星期四,12℃,7℃,多云~阴,微风 小于3级
2015-12-18,星期五,8℃,5℃,阴,微风 小于3级
2015-12-19,星期六,8℃,5℃,小雨,微风 小于3级
2015-12-20,星期日,10℃,7℃,阴~小雨,微风 小于3级
2015-12-21,星期一,10℃,6℃,阴~小雨,微风 小于3级
2015-12-22,星期二,10℃,7℃,阴,微风 小于3级
2015-12-23,星期三,10℃,6℃,阴~小雨,微风 小于3级
2015-12-24,星期四,10℃,6℃,小雨,微风 小于3级
2015-12-25,星期五,11℃,7℃,阴,微风 小于3级
2015-12-26,星期六,12℃,5℃,多云,微风 小于3级
2015-12-27,星期日,13℃,6℃,多云,微风 小于3级
2015-12-28,星期一,11℃,8℃,阴~小雨,微风 小于3级
2015-12-29,星期二,10℃,7℃,阴,微风 小于3级
2015-12-30,星期三,11℃,8℃,阴,微风 小于3级
2015-12-31,星期四,13℃,8℃,阴,微风 小于3级
日期,星期,最高温度,最低温度,天气,风向风力
2016-01-01,星期五,12℃,8℃,阴,微风 小于3级
2016-01-02,星期六,14℃,8℃,阴,微风 小于3级
2016-01-03,星期日,13℃,8℃,阴,微风 小于3级
2016-01-04,星期一,14℃,8℃,阴~多云,微风 小于3级
2016-01-05,星期二,16℃,10℃,多云,微风 小于3级
2016-01-06,星期三,12℃,8℃,小雨,微风 小于3级
2016-01-07,星期四,11℃,8℃,阴,微风 小于3级
2016-01-08,星期五,11℃,8℃,阴,微风 小于3级
2016-01-09,星期六,10℃,7℃,小雨,微风 小于3级
2016-01-10,星期日,9℃,7℃,小雨~阴,微风 小于3级
2016-01-11,星期一,11℃,8℃,多云~小雨,微风 小于3级
2016-01-12,星期二,10℃,7℃,阴~小雨,微风 小于3级
2016-01-13,星期三,11℃,8℃,阴~小雨,微风 小于3级
2016-01-14,星期四,10℃,7℃,小雨~阴,微风 小于3级
2016-01-15,星期五,12℃,8℃,多云~小雨,微风 小于3级
2016-01-16,星期六,11℃,7℃,小雨~阴,微风 小于3级
2016-01-17,星期日,13℃,7℃,多云,微风 小于3级
2016-01-18,星期一,13℃,8℃,多云~小雨,微风 小于3级
2016-01-19,星期二,12℃,7℃,阴~小雨,微风 小于3级
2016-01-20,星期三,8℃,7℃,小雨,微风 小于3级
2016-01-21,星期四,8℃,5℃,小雨,微风 小于3级
2016-01-22,星期五,6℃,3℃,小雨~雨夹雪,微风 小于3级
2016-01-23,星期六,4℃,0℃,雨夹雪~阴,微风 小于3级
2016-01-24,星期日,4℃,-1℃,阴,微风 小于3级
2016-01-25,星期一,6℃,2℃,晴~阴,微风 小于3级
2016-01-26,星期二,7℃,3℃,阴,微风 小于3级
2016-01-27,星期三,8℃,4℃,阴,微风 小于3级
2016-01-28,星期四,9℃,5℃,阴,微风 小于3级
2016-01-29,星期五,10℃,6℃,多云~阴,微风 小于3级
2016-01-30,星期六,12℃,7℃,阴~小雨,微风 小于3级
2016-01-31,星期日,8℃,5℃,小雨,微风 小于3级
日期,星期,最高温度,最低温度,天气,风向风力
2016-02-01,星期一,7℃,5℃,小雨,微风 小于3级
2016-02-02,星期二,9℃,5℃,阴~多云,微风 小于3级
2016-02-03,星期三,8℃,5℃,阴~小雨,微风 小于3级
