日期,星期,最高温度,最低温度,天气,风向风力
2019-06-09,星期日,28℃,23℃,多云,西南风 1级
2019-06-10,星期一,26℃,22℃,多云,东南风 1级
2019-06-11,星期二,26℃,22℃,多云,东北风 2级
2019-06-12,星期三,27℃,22℃,晴,西风 1级
2019-06-13,星期四,29℃,21℃,晴,东北风 2级
2019-06-14,星期五,32℃,23℃,阴转雨,东北风 2级
2019-06-15,星期六,27℃,21℃,阴,东风 2级
2019-06-16,星期日,23℃,21℃,小雨转雨,东北风 1级
2019-06-17,星期一,24℃,21℃,阴,东风 1级
2019-06-18,星期二,26℃,22℃,阴,东北风 2级
2019-06-19,星期三,30℃,24℃,多云转雨,北风 1级
2019-06-20,星期四,29℃,24℃,多云转雨,北风 1级
2019-06-21,星期五,29℃,25℃,多云转雨,西北风 2级
2019-06-22,星期六,26℃,22℃,小雨到中雨,东北风 2级
2019-06-23,星期日,26℃,22℃,多云转阴,东北风 2级
2019-06-24,星期一,27℃,23℃,小雨转雨,东北风 2级
2019-06-25,星期二,27℃,23℃,多云转阴,北风 2级
2019-06-26,星期三,28℃,23℃,多云,东北风 2级
2019-06-27,星期四,27℃,23℃,多云转雨,西北风 2级
2019-06-28,星期五,24℃,22℃,阴,西风 2级
2019-06-29,星期六,27℃,21℃,多云,西风 1级
2019-06-30,星期日,29℃,24℃,多云转晴,东风 1级
日期,星期,最高温度,最低温度,天气,风向风力
2019-07-01,星期一,33℃,24℃,多云转晴,东风 1级
2019-07-02,星期二,36℃,25℃,多云,东风 2级
2019-07-03,星期三,34℃,24℃,多云,西北风 2级
2019-07-04,星期四,26℃,22℃,多云,西风 1级
2019-07-05,星期五,27℃,21℃,多云,东北风 1级
2019-07-06,星期六,30℃,23℃,阴,东北风 2级
2019-07-07,星期日,26℃,23℃,多云转雨,北风 1级
2019-07-08,星期一,24℃,20℃,阴转雨,东北风 2级
2019-07-09,星期二,28℃,22℃,晴,东北风 1级
2019-07-10,星期三,30℃,22℃,阴,东风 2级
2019-07-11,星期四,30℃,24℃,多云转雨,东北风 2级
2019-07-12,星期五,27℃,23℃,小雨转雨,西南风 2级
2019-07-13,星期六,30℃,23℃,多云,西南风 2级
2019-07-14,星期日,31℃,23℃,多云,东风 1级
2019-07-15,星期一,29℃,24℃,多云转雨,东北风 1级
2019-07-16,星期二,29℃,24℃,多云转雨,西风 1级
2019-07-17,星期三,30℃,24℃,多云,西北风 1级
2019-07-18,星期四,27℃,24℃,多云转雨,西风 1级
2019-07-19,星期五,28℃,24℃,多云,西风 1级
2019-07-20,星期六,30℃,25℃,多云转阴,西南风 1级
2019-07-21,星期日,32℃,26℃,多云转雨,东南风 2级
2019-07-22,星期一,33℃,26℃,多云转雨,东北风 2级
2019-07-23,星期二,30℃,24℃,阴,西风 2级
2019-07-24,星期三,30℃,24℃,多云转雨,西风 1级
2019-07-25,星期四,31℃,25℃,阴转多云,西南风 2级
2019-07-26,星期五,37℃,26℃,晴,东南风 2级
2019-07-27,星期六,38℃,28℃,晴转多云,东南风 2级
2019-07-28,星期日,37℃,29℃,晴转多云,东南风 2级
2019-07-29,星期一,37℃,23℃,多云转阴,东风 1级
2019-07-30,星期二,32℃,27℃,多云转雨,西风 1级
2019-07-31,星期三,30℃,24℃,多云转雨,西南风 1级
日期,星期,最高温度,最低温度,天气,风向风力
2019-08-01,星期四,30℃,23℃,晴,东风 2级
2019-08-02,星期五,35℃,25℃,阴,东风 2级
2019-08-03,星期六,34℃,23℃,多云,东北风 2级
2019-08-04,星期日,32℃,26℃,多云,东北风 2级
2019-08-05,星期一,33℃,25℃,多云转雨,东风 2级
2019-08-06,星期二,32℃,24℃,阴转雨,西北风 2级
2019-08-07,星期三,30℃,24℃,多云,西南风 2级
2019-08-08,星期四,32℃,25℃,多云转雨,东北风 1级
2019-08-09,星期五,30℃,25℃,多云转雨,西南风 2级
2019-08-10,星期六,33℃,25℃,晴,西风 2级
2019-08-11,星期日,37℃,27℃,晴,南风 2级
2019-08-12,星期一,37℃,26℃,晴,西北风 1级
2019-08-13,星期二,38℃,26℃,晴,东北风 2级
2019-08-14,星期三,35℃,26℃,多云,西风 2级
2019-08-15,星期四,35℃,26℃,晴,东南风 1级
2019-08-16,星期五,36℃,25℃,晴,东风 2级
2019-08-17,星期六,37℃,26℃,晴转多云,东南风 1级
2019-08-18,星期日,39℃,28℃,晴转多云,东南风 2级
2019-08-19,星期一,39℃,30℃,晴转多云,东南风 2级
2019-08-20,星期二,39℃,30℃,多云转阴,东南风 2级
2019-08-21,星期三,37℃,28℃,多云,东南风 2级
2019-08-22,星期四,37℃,27℃,晴,东南风 2级
2019-08-23,星期五,36℃,28℃,晴转多云,东南风 2级
2019-08-24,星期六,37℃,27℃,晴转多云,东南风 1级
2019-08-25,星期日,38℃,29℃,晴,东风 1级
2019-08-26,星期一,38℃,29℃,晴转多云,东风 2级
2019-08-27,星期二,34℃,28℃,多云转雨,西风 2级
2019-08-28,星期三,29℃,25℃,多云转雨,西北风 2级
2019-08-29,星期四,29℃,24℃,阴,东北风 2级
2019-08-30,星期五,28℃,22℃,阴,东南风 1级
2019-08-31,星期六,26℃,21℃,阴,东风 2级
日期,星期,最高温度,最低温度,天气,风向风力
2019-09-01,星期日,27℃,22℃,阴转多云,东风 1级
2019-09-02,星期一,29℃,22℃,多云转雨,东南风 1级
2019-09-03,星期二,33℃,23℃,晴,东南风 2级
2019-09-04,星期三,34℃,25℃,小雨转阴,东风 2级
2019-09-05,星期四,30℃,26℃,多云,东北风 1级
2019-09-06,星期五,32℃,22℃,多云,东北风 2级
2019-09-07,星期六,31℃,23℃,小雨到中雨,东北风 1级
2019-09-08,星期日,26℃,24℃,中雨到大雨,东风 2级
2019-09-09,星期一,26℃,23℃,小雨到中雨,东南风 1级
2019-09-10,星期二,30℃,24℃,多云转雨,东风 1级
2019-09-11,星期三,34℃,26℃,多云,南风 2级
2019-09-12,星期四,34℃,26℃,晴转多云,东南风 2级
2019-09-13,星期五,36℃,21℃,多云转雨,西风 2级
2019-09-14,星期六,27℃,19℃,阴,西南风 2级
2019-09-15,星期日,25℃,18℃,多云转阴,西南风 2级
2019-09-16,星期一,23℃,18℃,多云转雨,西南风 2级
2019-09-17,星期二,24℃,21℃,多云转阴,北风 2级
2019-09-18,星期三,24℃,19℃,阴,南风 2级
2019-09-19,星期四,25℃,19℃,多云转雨,北风 2级
2019-09-20,星期五,20℃,17℃,晴,西风 2级
2019-09-21,星期六,26℃,16℃,多云,北风 1级
2019-09-22,星期日,26℃,18℃,多云,东北风 1级
2019-09-23,星期一,29℃,18℃,多云,东风 2级
2019-09-24,星期二,24℃,17℃,小雨转雨,西北风 2级
2019-09-25,星期三,22℃,18℃,多云转晴,东南风 1级
2019-09-26,星期四,27℃,17℃,晴,东风 1级
2019-09-27,星期五,27℃,18℃,晴,东北风 1级
2019-09-28,星期六,29℃,19℃,晴,东风 1级
2019-09-29,星期日,31℃,20℃,晴转多云,东南风 2级
2019-09-30,星期一,29℃,22℃,多云,东南风 2级
日期,星期,最高温度,最低温度,天气,风向风力
2019-10-01,星期二,27℃,23℃,多云,东风 2级
2019-10-02,星期三,28℃,22℃,多云转雨,东北风 1级
2019-10-03,星期四,28℃,22℃,多云转雨,西北风 2级
2019-10-04,星期五,25℃,22℃,阴转雨,西风 1级
2019-10-05,星期六,24℃,20℃,晴转雨,西南风 2级
2019-10-06,星期日,28℃,21℃,多云转雨,北风 2级
2019-10-07,星期一,22℃,19℃,阴转雨,西风 2级
2019-10-08,星期二,21℃,18℃,多云,西风 2级
2019-10-09,星期三,25℃,17℃,阴转雨,北风 2级
2019-10-10,星期四,23℃,18℃,多云转雨,西南风 2级
2019-10-11,星期五,18℃,17℃,晴,西风 2级
2019-10-12,星期六,22℃,18℃,晴转多云,南风 1级
2019-10-13,星期日,23℃,18℃,小雨转雨,东北风 1级
2019-10-14,星期一,21℃,18℃,多云转雨,东北风 2级
2019-10-15,星期二,20℃,15℃,小雨转雨,东北风 2级
2019-10-16,星期三,19℃,16℃,多云,东北风 1级
2019-10-17,星期四,19℃,15℃,晴,东北风 1级
2019-10-18,星期五,24℃,14℃,晴,东北风 2级
2019-10-19,星期六,25℃,14℃,多云,东北风 2级
2019-10-20,星期日,19℃,18℃,多云转雨,东北风 1级
2019-10-21,星期一,20℃,16℃,多云转雨,东北风 2级
2019-10-22,星期二,19℃,16℃,阴,西风 1级
2019-10-23,星期三,22℃,16℃,多云,东北风 2级
2019-10-24,星期四,20℃,16℃,小雨到中雨,东北风 2级
2019-10-25,星期五,16℃,13℃,小雨到中雨,西风 2级
2019-10-26,星期六,15℃,13℃,阴转雨,西南风 1级
2019-10-27,星期日,15℃,12℃,多云转阴,西南风 2级
2019-10-28,星期一,20℃,13℃,晴,西南风 1级
2019-10-29,星期二,23℃,13℃,阴转多云,东北风 2级
2019-10-30,星期三,21℃,14℃,阴转多云,东风 1级
2019-10-31,星期四,22℃,15℃,多云,东北风 1级
日期,星期,最高温度,最低温度,天气,风向风力
2019-11-01,星期五,20℃,16℃,小雨转雨,北风 1级
2019-11-02,星期六,17℃,14℃,晴转多云,西北风 1级
2019-11-03,星期日,22℃,14℃,晴,东北风 1级
2019-11-04,星期一,21℃,15℃,阴,东北风 2级
2019-11-05,星期二,18℃,15℃,小雨转雨,东风 1级
2019-11-06,星期三,15℃,13℃,多云,东北风 2级
2019-11-07,星期四,19℃,12℃,多云,东北风 1级
2019-11-08,星期五,19℃,14℃,阴转多云,东风 2级
2019-11-09,星期六,19℃,16℃,阴,东北风 1级
2019-11-10,星期日,17℃,14℃,多云,南风 1级
2019-11-11,星期一,19℃,16℃,多云转阴,东北风 2级
2019-11-12,星期二,17℃,15℃,阴转雨,东北风 1级
2019-11-13,星期三,15℃,12℃,阴转多云,南风 1级
2019-11-14,星期四,19℃,13℃,多云转晴,东风 2级
2019-11-15,星期五,18℃,10℃,多云,东北风 1级
2019-11-16,星期六,16℃,14℃,多云,北风 2级
2019-11-17,星期日,14℃,12℃,小雨转雨,西北风 2级
2019-11-18,星期一,11℃,9℃,阴,西风 2级
2019-11-19,星期二,12℃,9℃,阴,西风 1级
2019-11-20,星期三,12℃,10℃,阴,西风 1级
2019-11-21,星期四,16℃,11℃,多云,东北风 1级
2019-11-22,星期五,14℃,11℃,阴转多云,东北风 2级
2019-11-23,星期六,13℃,12℃,阴转雨,北风 1级
2019-11-24,星期日,13℃,8℃,阴转雨,西风 2级
2019-11-25,星期一,11℃,8℃,阴,西风 2级
2019-11-26,星期二,11℃,9℃,阴,东北风 2级
2019-11-27,星期三,12℃,9℃,阴,东风 1级
2019-11-28,星期四,10℃,9℃,阴,东北风 2级
2019-11-29,星期五,12℃,9℃,阴转雨,东风 2级
2019-11-30,星期六,9℃,8℃,多云,东北风 2级
日期,星期,最高温度,最低温度,天气,风向风力
2019-12-01,星期日,9℃,7℃,阴转多云,西北风 2级
2019-12-02,星期一,12℃,7℃,多云,东风 1级
2019-12-03,星期二,11℃,6℃,多云,东北风 1级
2019-12-04,星期三,10℃,8℃,小雨转雨,西北风 1级
2019-12-05,星期四,11℃,8℃,晴,东风 1级
2019-12-06,星期五,15℃,7℃,晴,东风 1级
2019-12-07,星期六,13℃,6℃,多云,东北风 1级
2019-12-08,星期日,13℃,8℃,多云转阴,北风 1级
2019-12-09,星期一,14℃,8℃,阴,东北风 1级
2019-12-10,星期二,15℃,9℃,晴,北风 1级
2019-12-11,星期三,13℃,9℃,阴,东北风 1级
2019-12-12,星期四,12℃,9℃,多云,西北风 1级
2019-12-13,星期五,15℃,10℃,阴,西北风 1级
2019-12-14,星期六,14℃,9℃,阴,北风 1级
2019-12-15,星期日,13℃,10℃,多云,北风 1级
2019-12-16,星期一,14℃,11℃,多云,西风 2级
2019-12-17,星期二,12℃,8℃,阴转雨,北风 2级
2019-12-18,星期三,10℃,9℃,多云转阴,西北风 2级
2019-12-19,星期四,9℃,6℃,阴转雨,东北风 2级
2019-12-20,星期五,10℃,7℃,阴转雨,东北风 2级
2019-12-21,星期六,11℃,8℃,阴,北风 1级
2019-12-22,星期日,11℃,7℃,阴转多云,东北风 1级
2019-12-23,星期一,12℃,8℃,多云,北风 1级
2019-12-24,星期二,12℃,8℃,多云,东北风 2级
2019-12-25,星期三,10℃,9℃,阴,北风 1级
2019-12-26,星期四,9℃,7℃,小雨转阴,西北风 2级
2019-12-27,星期五,7℃,4℃,阴,西北风 1级
2019-12-28,星期六,8℃,6℃,晴,北风 1级
2019-12-29,星期日,11℃,4℃,阴转多云,东北风 2级
2019-12-30,星期一,12℃,8℃,多云转阴,北风 1级
2019-12-31,星期二,10℃,8℃,阴,东北风 2级
日期,星期,最高温度,最低温度,天气,风向风力
2020-01-01,星期三,11℃,7℃,多云,东北风 1级
2020-01-02,星期四,13℃,9℃,阴,东北风 1级
2020-01-03,星期五,12℃,8℃,阴,西北风 1级
2020-01-04,星期六,11℃,9℃,多云转阴,东北风 1级
2020-01-05,星期日,12℃,8℃,阴转雨,东北风 2级
2020-01-06,星期一,10℃,8℃,阴,西北风 1级
2020-01-07,星期二,12℃,6℃,多云,东北风 2级
2020-01-08,星期三,11℃,8℃,小雨转多云,东北风 2级
2020-01-09,星期四,11℃,8℃,多云,东北风 2级
2020-01-10,星期五,9℃,7℃,阴,北风 2级
2020-01-11,星期六,11℃,7℃,多云转晴,东风 1级
2020-01-12,星期日,13℃,3℃,晴,东北风 2级
2020-01-13,星期一,13℃,8℃,阴转多云,东北风 1级
2020-01-14,星期二,10℃,6℃,多云转阴,东风 2级
2020-01-15,星期三,9℃,7℃,阴转多云,东北风 2级
2020-01-16,星期四,10℃,6℃,多云,东风 1级
2020-01-17,星期五,11℃,7℃,阴转多云,东北风 2级
2020-01-18,星期六,11℃,7℃,多云,东风 1级
2020-01-19,星期日,11℃,5℃,阴转多云,南风 2级
2020-01-20,星期一,10℃,6℃,阴,东北风 2级
2020-01-21,星期二,11℃,8℃,阴转多云,东北风 1级
2020-01-22,星期三,13℃,9℃,小雨转多云,北风 1级
2020-01-23,星期四,12℃,9℃,阴,东北风 2级
2020-01-24,星期五,11℃,8℃,小雨转阴,北风 2级
2020-01-25,星期六,9℃,6℃,阴,南风 1级
2020-01-26,星期日,12℃,7℃,阴,东北风 1级
2020-01-27,星期一,11℃,7℃,阴,东风 2级
2020-01-28,星期二,12℃,6℃,多云,东风 1级
2020-01-29,星期三,15℃,6℃,晴,北风 1级
2020-01-30,星期四,13℃,4℃,阴转雨,东北风 2级
2020-01-31,星期五,11℃,8℃,阴转雨,东北风 2级
日期,星期,最高温度,最低温度,天气,风向风力
2020-02-01,星期六,10℃,7℃,多云转雨,东北风 2级
2020-02-02,星期日,9℃,7℃,小雨转雨,北风 2级
2020-02-03,星期一,10℃,8℃,多云,东风 1级
2020-02-04,星期二,14℃,7℃,晴,东北风 2级
2020-02-05,星期三,10℃,6℃,小雨到中雨,东北风 2级
2020-02-06,星期四,9℃,8℃,阴转多云,西南风 1级
2020-02-07,星期五,12℃,8℃,多云,东北风 2级
2020-02-08,星期六,11℃,8℃,阴,东北风 2级
2020-02-09,星期日,13℃,10℃,小雨转雨,西风 1级
2020-02-10,星期一,12℃,10℃,阴转多云,东北风 1级
2020-02-11,星期二,14℃,10℃,晴转多云,东北风 1级
2020-02-12,星期三,15℃,9℃,多云转晴,东北风 1级
2020-02-13,星期四,18℃,12℃,阴转多云,东北风 1级
2020-02-14,星期五,14℃,9℃,多云转雨,北风 2级
2020-02-15,星期六,12℃,3℃,阴,西北风 2级
2020-02-16,星期日,10℃,3℃,多云,东南风 2级
2020-02-17,星期一,12℃,2℃,阴转多云,东北风 1级
2020-02-18,星期二,12℃,7℃,多云转雨,东风 2级
2020-02-19,星期三,14℃,9℃,阴转多云,东北风 2级
2020-02-20,星期四,11℃,7℃,多云转阴,东北风 2级
2020-02-21,星期五,14℃,9℃,阴转多云,东风 1级
2020-02-22,星期六,14℃,10℃,多云转阴,东北风 2级
2020-02-23,星期日,13℃,10℃,阴,东北风 1级
2020-02-24,星期一,13℃,10℃,阴转多云,北风 1级
2020-02-25,星期二,17℃,12℃,阴转多云,东北风 1级
2020-02-26,星期三,14℃,12℃,多云,东北风 2级
2020-02-27,星期四,14℃,11℃,阴转雨,北风 1级
2020-02-28,星期五,13℃,10℃,晴,西风 1级
2020-02-29,星期六,18℃,10℃,多云转晴,东风 1级
日期,星期,最高温度,最低温度,天气,风向风力
2020-03-01,星期日,17℃,11℃,小雨转雨,东南风 1级
2020-03-02,星期一,12℃,10℃,多云转雨,东风 3级
2020-03-03,星期二,17℃,10℃,小雨转阴,东北风 2级
2020-03-04,星期三,13℃,9℃,阴转多云,东风 2级
2020-03-05,星期四,14℃,9℃,多云,东北风 2级
2020-03-06,星期五,14℃,10℃,阴转多云,东北风 2级
2020-03-07,星期六,17℃,11℃,阴转多云,东北风 2级
2020-03-08,星期日,15℃,11℃,多云,东北风 2级
2020-03-09,星期一,18℃,12℃,多云,西北风 2级
2020-03-10,星期二,18℃,10℃,多云,东北风 2级
2020-03-11,星期三,14℃,12℃,多云,东北风 2级
2020-03-12,星期四,17℃,10℃,阴转多云,东北风 2级
2020-03-13,星期五,17℃,11℃,多云,北风 2级
2020-03-14,星期六,17℃,12℃,多云,东北风 2级
2020-03-15,星期日,19℃,12℃,多云,东北风 2级
2020-03-16,星期一,16℃,14℃,阴转雨,北风 2级
2020-03-17,星期二,18℃,12℃,多云,西南风 1级
2020-03-18,星期三,20℃,10℃,多云,东北风 2级
2020-03-19,星期四,24℃,13℃,晴转多云,南风 2级
2020-03-20,星期五,27℃,12℃,多云,东风 2级
2020-03-21,星期六,27℃,17℃,晴转多云,东北风 2级
2020-03-22,星期日,25℃,18℃,多云,西北风 2级
2020-03-23,星期一,23℃,15℃,多云,东北风 2级
2020-03-24,星期二,26℃,18℃,小雨到中雨,东南风 2级
2020-03-25,星期三,27℃,17℃,晴,东风 2级
2020-03-26,星期四,28℃,18℃,阴转雨,东北风 2级
2020-03-27,星期五,23℃,12℃,小雨到中雨,西北风 2级
2020-03-28,星期六,16℃,11℃,多云转阴,东北风 2级
2020-03-29,星期日,14℃,11℃,阴,东北风 2级
2020-03-30,星期一,19℃,12℃,阴,东北风 2级
2020-03-31,星期二,20℃,11℃,多云,西北风 2级
日期,星期,最高温度,最低温度,天气,风向风力
2020-04-01,星期三,19℃,12℃,阴转多云,东北风 2级
2020-04-02,星期四,16℃,13℃,多云转雨,东北风 2级
2020-04-03,星期五,18℃,15℃,多云转雨,东北风 2级
2020-04-04,星期六,17℃,12℃,小雨转雨,东北风 1级
2020-04-05,星期日,15℃,12℃,阴,东北风 1级
2020-04-06,星期一,16℃,11℃,阴,北风 1级
2020-04-07,星期二,19℃,13℃,阴转雨,东风 1级
2020-04-08,星期三,21℃,15℃,晴,西南风 2级
2020-04-09,星期四,26℃,15℃,小雨转雨,东风 2级
2020-04-10,星期五,20℃,14℃,阴转雨,东北风 2级
2020-04-11,星期六,17℃,14℃,多云,东北风 2级
2020-04-12,星期日,24℃,13℃,多云,东风 2级
2020-04-13,星期一,21℃,15℃,多云,东北风 2级
2020-04-14,星期二,23℃,13℃,晴,东风 1级
2020-04-15,星期三,27℃,13℃,多云,东北风 2级
2020-04-16,星期四,25℃,19℃,多云转雨,北风 1级
2020-04-17,星期五,23℃,19℃,小雨到中雨,北风 2级
2020-04-18,星期六,20℃,17℃,多云,东北风 2级
2020-04-19,星期日,24℃,15℃,小雨转雨,东北风 2级
2020-04-20,星期一,18℃,16℃,阴,西北风 2级
2020-04-21,星期二,18℃,14℃,阴转雨,东北风 1级
2020-04-22,星期三,14℃,11℃,阴转雨,东北风 2级
2020-04-23,星期四,13℃,11℃,多云转雨,东北风 1级
2020-04-24,星期五,16℃,10℃,多云,东风 1级
2020-04-25,星期六,20℃,13℃,晴转多云,东北风 1级
2020-04-26,星期日,24℃,12℃,晴转多云,南风 1级
2020-04-27,星期一,28℃,15℃,晴,东南风 1级
2020-04-28,星期二,31℃,18℃,阴,东南风 2级
2020-04-29,星期三,29℃,18℃,多云转雨,东南风 2级
2020-04-30,星期四,25℃,19℃,阴,西风 1级
日期,星期,最高温度,最低温度,天气,风向风力
2020-05-01,星期五,28℃,19℃,晴转多云,东风 1级
2020-05-02,星期六,32℃,18℃,晴,东风 1级
2020-05-03,星期日,34℃,22℃,多云转阴,东风 2级
2020-05-04,星期一,30℃,23℃,阴转雨,东北风 2级
2020-05-05,星期二,33℃,23℃,多云转雨,东风 2级
2020-05-06,星期三,32℃,23℃,晴,东风 2级
2020-05-07,星期四,31℃,22℃,多云转雨,东北风 2级
2020-05-08,星期五,28℃,21℃,多云,西北风 2级
2020-05-09,星期六,23℃,19℃,多云,西风 2级
2020-05-10,星期日,26℃,17℃,多云转雨,东风 2级
2020-05-11,星期一,26℃,20℃,多云,东北风 2级
2020-05-12,星期二,27℃,18℃,阴转雨,东北风 1级
2020-05-13,星期三,24℃,17℃,中雨转雨,北风 2级
2020-05-14,星期四,24℃,18℃,多云,东北风 1级
2020-05-15,星期五,31℃,19℃,多云转雨,东北风 1级
2020-05-16,星期六,28℃,20℃,多云,西南风 2级
2020-05-17,星期日,32℃,22℃,晴,南风 2级
2020-05-18,星期一,33℃,22℃,晴转多云,东风 2级
2020-05-19,星期二,34℃,22℃,多云转雨,东南风 3级
2020-05-20,星期三,30℃,24℃,多云转雨,东风 2级
2020-05-21,星期四,28℃,21℃,多云转阴,东北风 2级
2020-05-22,星期五,31℃,21℃,多云,南风 1级
2020-05-23,星期六,33℃,23℃,晴转雨,东风 1级
2020-05-24,星期日,27℃,17℃,中雨转雨,西风 2级
2020-05-25,星期一,22℃,18℃,阴,西风 2级
2020-05-26,星期二,23℃,18℃,阴转雨,西北风 2级
2020-05-27,星期三,23℃,18℃,小雨转雨,西南风 2级
2020-05-28,星期四,26℃,19℃,多云,南风 2级
2020-05-29,星期五,29℃,21℃,晴,东风 1级
2020-05-30,星期六,31℃,17℃,多云转雨,东北风 2级
2020-05-31,星期日,25℃,21℃,多云,东北风 1级
日期,星期,最高温度,最低温度,天气,风向风力
2020-06-01,星期一,31℃,20℃,多云转雨,东风 2级
2020-06-02,星期二,25℃,17℃,多云,西风 2级
2020-06-03,星期三,26℃,17℃,多云转多云,南风 1级
2020-06-04,星期四,30℃,18℃,多云转多云,西风 1级
2020-06-05,星期五,33℃,20℃,多云,南风 1级
2020-06-06,星期六,32℃,22℃,多云,东南风 2级
2020-06-07,星期日,28℃,22℃,阴,东南风 1级
2020-06-08,星期一,25℃,22℃,多云,西南风 1级
2020-06-09,星期二,25℃,21℃,多云,西南风 1级
2020-06-10,星期三,27℃,21℃,多云,西风 1级
2020-06-11,星期四,28℃,24℃,多云,北风 2级
2020-06-12,星期五,29℃,23℃,多云,西风 1级
2020-06-13,星期六,31℃,24℃,多云,西风 2级
2020-06-14,星期日,29℃,24℃,阴,西南风 2级
2020-06-15,星期一,34℃,24℃,多云,东风 2级
2020-06-16,星期二,36℃,28℃,阴,东南风 3级
2020-06-17,星期三,30℃,21℃,阴,西南风 2级
2020-06-18,星期四,30℃,23℃,多云,西南风 1级
2020-06-19,星期五,33℃,24℃,多云,东北风 2级
2020-06-20,星期六,28℃,22℃,多云,东北风 2级
2020-06-21,星期日,26℃,22℃,多云,东北风 1级
2020-06-22,星期一,25℃,22℃,阴,东北风 1级
2020-06-23,星期二,29℃,24℃,多云,西南风 1级
2020-06-24,星期三,29℃,22℃,晴,东南风 1级
2020-06-25,星期四,32℃,22℃,晴,东风 2级
2020-06-26,星期五,36℃,25℃,小雨,东风 2级
2020-06-27,星期六,30℃,21℃,阴到大雨,西南风 2级
2020-06-28,星期日,29℃,22℃,晴,西风 1级
2020-06-29,星期一,30℃,24℃,多云,东北风 1级
2020-06-30,星期二,30℃,27℃,多云,东南风 1级
日期,星期,最高温度,最低温度,天气,风向风力
2020-07-01,星期三,26℃,21℃,阴,东北风 2级
2020-07-02,星期四,26℃,22℃,多云,西南风 2级
2020-07-03,星期五,30℃,24℃,晴,东风 1级
2020-07-04,星期六,27℃,25℃,多云,北风 1级
2020-07-05,星期日,28℃,24℃,多云,北风 2级
2020-07-06,星期一,27℃,23℃,多云,西北风 1级
2020-07-07,星期二,28℃,24℃,多云,西风 1级
2020-07-08,星期三,28℃,24℃,阴,北风 2级
2020-07-09,星期四,28℃,24℃,多云,东北风 2级
2020-07-10,星期五,31℃,24℃,阴,东北风 2级
2020-07-11,星期六,28℃,24℃,多云,北风 1级
